,height_cm,weight_kg,id,path_to_images
158,165.1,98.182,23282,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CFEAA4CA-A158-4ADA-BBCE-EC84FD5C8FB9}SDs.JPG
159,170.18,62.727,25177,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7F514E08-9DC6-473A-9306-527AE3AA906B}SDs.JPG
160,170.18,77.273,25188,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{07BED3B9-D159-4C50-9DC4-281CFE6DAD2A}SDs.JPG
161,162.56,61.818,25205,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EA04E33B-BB89-440D-8120-E0207E7A3DE0}SDs.JPG
162,175.26,120.455,26478,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{52425A0A-39F4-4808-BCBD-6FB5F725F9A8}SDs.JPG
163,175.26,104.545,26766,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6534F499-949A-4414-AC24-9A1E3D8B8540}SDs.JPG
164,170.18,63.636,26771,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{775F86ED-B8C7-40EC-A4F6-50AF3164C18E}SDs.JPG
165,187.96,86.364,27658,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{17EE4C62-9FCD-45FB-B617-53DC18C25DBC}SDs.JPG
166,167.64,54.545,27668,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{950411BF-5242-43E3-9601-DF29CF4A88C9}SDs.JPG
167,172.72,61.364,27674,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E0B33BAE-B9CC-4AD6-8378-D2F898334D56}SDs.JPG
168,167.64,65.909,27684,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{562588ED-8551-4369-9891-3C074E4F131C}SDs.JPG
169,182.88,86.364,27689,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A937D320-9AA3-4A50-9F09-2063839522DD}SDs.JPG
170,154.94,47.727,27721,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{45999C27-4280-4C67-9864-06B884379979}SDs.JPG
171,172.72,69.091,28597,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E6DF4B41-908A-4365-9E2A-1F64CD67C277}SDs.JPG
172,132.08,34.091,34584,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5F5EEA28-A976-4C4E-A67D-71DC3857328E}SDs.JPG
173,160.02,59.091,34968,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CCE9A272-B51D-46D1-B8BF-38F8527D39DA}SDs.JPG
174,162.56,56.818,37981,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D57180F4-0882-4DD0-B569-083566232C65}SDs.JPG
175,165.1,50.909,38010,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{374608D3-B505-45D3-9A0B-466E38D9E8F0}SDs.JPG
176,180.34,92.273,38040,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8B5C42FA-AB99-4D2A-A56D-33B73BA2C159}SDs.JPG
177,162.56,68.182,38054,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{02D51807-13E4-4E09-88A9-7E3C8164F2BF}SDs.JPG
178,175.26,81.818,38068,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C863AFED-3472-47B9-85F9-48797B040BC7}SDs.JPG
179,170.18,87.727,38090,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6C6D8B31-5D37-4D46-B533-AA6BAE0078BE}SDs.JPG
180,157.48,77.273,38098,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8CF1A35E-722C-406E-A47C-F8D52738738D}SDs.JPG
181,172.72,79.545,14274,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BFC42EAA-4BFB-4895-B7C6-EA9CC2DEBDE2}SDs.JPG
182,170.18,72.727,38145,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9D75D103-896C-4ED6-A88B-46B443DD24EB}SDs.JPG
183,165.1,56.0,38159,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F38C5397-61D7-46F7-9B5D-37487D3421E6}SDs.JPG
184,170.18,72.727,38166,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B004E473-01EB-4946-BE79-E6F63AE734B4}SDs.JPG
185,172.72,84.091,38171,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{29DEAE3C-445F-4FBD-B9BC-4DB15B18CD8D}SDs.JPG
186,165.1,50.0,38176,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4427B0EB-03BE-4462-85E3-1F581FED4D15}SDs.JPG
187,157.48,55.455,38233,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{493ABBAB-EF31-4775-9B48-617966CFE7CA}SDs.JPG
188,157.48,47.727,38244,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0DBB8D02-8E66-4295-8FFA-FB01B6428B39}SDs.JPG
189,157.48,53.182,38247,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A365E48F-7CEC-4E75-9A6D-9B995F4447C0}SDs.JPG
190,137.16,31.818,41394,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0DD262CE-3161-447C-8ABF-C006AC55A5E9}SDs.JPG
191,172.72,88.636,42567,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7F4E785D-7E7B-4327-B986-FAD4FA2615A8}SDs.JPG
192,152.4,45.455,43232,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0C2AC0DA-B089-4085-ACD1-09C1F2B931AC}SDs.JPG
193,172.72,86.364,43263,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8CAE464C-EFEE-4F27-9ADF-553E81BF37D4}SDs.JPG
194,180.34,86.364,43267,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4D0BE4BD-1654-423C-9DE3-511832899B9B}SDs.JPG
195,180.34,96.818,44075,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{839A2281-A12B-4E17-AD98-4128D22B914C}SDs.JPG
196,172.72,82.727,44090,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D1A7BF65-E020-45C5-A0D7-85EF36C56590}SDs.JPG
197,162.56,86.364,44104,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7C298B3C-9165-4CA3-AD07-8AA89BC26ED1}SDs.JPG
198,177.8,78.182,44109,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D0544814-0F6B-4ED8-85B9-11EBE7B6F967}SDs.JPG
199,167.64,68.182,44111,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{002720C0-21D9-49DF-A80F-B8A5DB35682E}SDs.JPG
200,177.8,88.636,44222,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EA5FD045-0F88-43D0-88D0-E363672D3837}SDs.JPG
201,185.42,102.273,45144,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{34CF5AC0-ABF4-4DA5-8787-786C419B31F1}SDs.JPG
202,187.96,102.273,45152,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{30E73572-B24B-46D0-8EA8-2645D7C7E4B8}SDs.JPG
203,160.0,53.182,45156,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AA3BE841-87A9-4193-BA92-2B7BDB454D10}SDs.JPG
204,162.56,65.909,46221,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{73421199-28D0-4245-8A31-B1CD87C6BD99}SDs.JPG
205,157.48,46.364,46230,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5ECD1142-4139-45A3-953B-71D2CFF2B282}SDs.JPG
206,167.64,88.636,46353,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A4E2D89B-52C8-4335-B5A4-89503917C572}SDs.JPG
207,167.64,72.727,47100,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CE8BFB68-E8EF-4ED1-8849-CD675160D0FA}SDs.JPG
208,177.8,84.091,47183,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7F67138C-2ABE-4554-8ADB-99B98C33EC22}SDs.JPG
209,160.02,54.545,47190,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0BF839C7-7188-41C7-B379-BFA3237FFE9A}SDs.JPG
210,160.02,66.818,47942,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B654327F-085B-45DF-A63D-E86B8F484492}SDs.JPG
211,185.42,90.909,48503,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{26C8A9AA-E550-4468-BE36-5E2B1AD60668}SDs.JPG
212,162.56,70.0,48512,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D64BCD5A-5A07-447E-B603-DFBF36B986B9}SDs.JPG
213,165.1,63.636,48562,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8E89E1B4-67E5-4A59-BCAB-6999CCCF7F93}SDs.JPG
214,157.48,54.545,48574,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{482896C2-A782-4A23-AEC6-8A3351DF577F}SDs.JPG
215,175.26,80.909,48777,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{53270A5F-EB6E-4D3E-8838-DFD91C4D515F}SDs.JPG
216,167.64,102.273,50067,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{544C6A94-E916-4898-93D9-F9351E766898}SDs.JPG
217,172.72,76.364,50090,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E87A3043-2482-4FDE-B312-399EE3B0760C}SDs.JPG
218,162.56,65.909,51268,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B4B7604B-057F-427A-BCF0-E4BC6BA220DA}SDs.JPG
219,160.02,61.364,51291,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{70299E54-F07A-4DB0-8CFB-1B841D1BA761}SDs.JPG
220,170.18,75.0,52345,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0CA3BB28-5F29-4656-B152-412BCECE23B5}SDs.JPG
221,160.02,77.273,58249,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F1796701-FDE8-45C6-A6ED-C157CA9C0F87}01s.jpg
222,162.56,61.364,58255,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C73E8245-755A-4A39-8A8A-BBBEDEE29E0E}01s.jpg
223,177.8,70.909,58261,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4E8E0E5C-15E8-4C6B-B452-83863E96841B}01s.jpg
224,165.1,53.182,58262,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9061AB3D-3D6B-4527-8C0A-39DEFEA21469}01s.jpg
225,165.1,50.0,58461,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6735EBFA-D092-4CC9-8997-8E1B58594773}01s.jpg
226,172.72,72.727,58465,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CB39CBA2-228D-48F5-AFB1-57CE3CC9DF0D}01s.jpg
227,160.02,69.545,58473,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1C3C7956-98DB-4093-926F-CA4D81ABB208}01s.jpg
228,185.42,79.545,58489,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{06D2F06C-F191-4357-9302-3101C65A0D85}01s.jpg
229,160.02,56.364,58492,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{61C6C529-5431-4004-A842-EE6CE90D36CA}01s.jpg
230,162.56,62.727,58504,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F271E43F-3AE7-4338-86B0-5A564D0E9F97}01s.jpg
231,185.42,79.545,58506,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B427EF5C-7FAB-46E8-AB28-6DF86374C67D}01s.jpg
232,172.72,79.545,14274,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2A9CE150-42C0-4A96-B52F-CF11C7F204A0}01s.jpg
233,177.8,59.091,59117,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BC63AFB0-A522-4EDA-952B-83AE1774A90E}01s.jpg
234,162.56,72.273,59210,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{67D5182F-7711-4BA4-8A50-EB410BF9A256}01s.jpg
235,177.8,81.818,60977,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1808BECD-2688-4C0E-8FD7-DB3017295F60}01s.jpg
236,185.42,113.636,60987,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D3E5A646-8EC4-48A5-BC91-422006539F9B}01s.jpg
237,177.8,87.273,60990,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BEF6D3AF-49C2-413C-A29B-141FA8791E6D}01s.jpg
238,172.72,86.364,63016,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{61FD4C83-FFA3-4D48-8064-836AAF89E3C9}01s.jpg
239,167.64,56.818,63024,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{903965DF-B742-4567-A708-83D2E22BF619}01s.jpg
240,172.72,65.909,63035,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{85A64B23-E4AF-4D29-B088-59502A986167}01s.jpg
241,187.96,94.091,63037,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BE4D2BB1-7F67-43EE-951D-D80F7DD0B2D7}01s.jpg
242,170.18,50.0,63949,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{15F44A27-122C-44A6-9DFC-45293EF7FBBE}01s.jpg
243,167.64,77.273,64089,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0ED4F831-5B32-4144-ABC7-71BB81CEB9B6}01s.jpg
244,162.56,60.455,64847,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4305EBE2-0039-475C-845E-14D2FA1FB58C}01s.jpg
245,177.8,86.364,14416,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4E2E5006-69F8-4149-A224-A229587C4ADB}01s.jpg
246,177.8,86.364,66202,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{804129DC-572E-42D9-BC34-ABD6F15696BB}01s.jpg
247,187.96,99.091,66688,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AF241999-710D-4AA8-9571-C012BF49EBD3}01s.jpg
248,175.26,79.545,66691,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FA66724F-3591-41F7-9F34-7EDE1255CDFA}01s.jpg
249,166.37,65.909,66695,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7DEDCD76-2BA6-4284-BA3E-DE2A80789169}01s.jpg
250,152.4,64.545,66700,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E4C694C0-3073-48D2-9D49-263C2BE61AFF}01s.jpg
251,173.99,59.091,66706,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DF19F039-F20A-4E25-9D12-E772AAC7EAAC}01s.jpg
252,182.88,103.182,67624,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C11F296D-0929-4710-8992-788A979184C8}01s.jpg
253,175.26,175.0,68935,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8574F353-FC52-4419-8A72-A46B565088FA}01s.jpg
254,167.64,69.091,68936,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AD8927FF-093F-4EB6-8FAF-B2930EF4368F}01s.jpg
255,144.78,38.636,68939,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FFB22784-9817-4BE2-912D-887A06EE02C4}01s.jpg
256,157.48,58.182,68940,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B12AD25E-3004-4E45-8F6A-5ACA4886DAB7}01s.jpg
257,154.94,55.909,68943,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{149C8319-2D28-4EFA-B977-D333ABABF1B5}01s.jpg
258,162.56,69.091,68945,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{55F54136-4016-4B82-8F28-158C7C4577B9}01s.jpg
259,154.94,47.727,68946,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{971A89DD-391A-4DBE-A3B3-D5C04B44266C}01s.jpg
260,160.02,56.818,68949,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{21AE43A1-B550-4CB0-BFCD-AE8FF6BFA1BC}01s.jpg
261,163.83,63.636,68952,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2B4D28FB-5E50-41BE-8C98-E0B3CE09F939}01s.jpg
262,167.64,64.545,68954,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{328C6B91-D834-426B-A1B4-951F4817624D}01s.jpg
263,162.56,56.818,68958,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4CBECDC5-7902-446C-BB51-17B998A13B50}01s.jpg
264,162.56,81.818,69393,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8402DD0F-C3B4-48BB-A751-879621ACF4E5}01s.jpg
265,172.72,72.727,69396,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E609420B-3C8C-42D5-9F57-8F7856C895DB}01s.jpg
266,170.18,60.0,69398,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{028E5436-58AF-492B-A75D-8922BDA71B62}01s.jpg
267,165.1,77.273,69401,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7939C6AC-56E0-4A1E-B9C2-B92EEAD0E37C}01s.jpg
268,180.34,94.545,69404,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{250124A8-EDA9-4C01-ABA4-CF37EA22CA17}01s.jpg
269,170.18,61.364,69406,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ACAFEE10-2440-4066-A95A-51E4EAECD86A}01s.jpg
270,180.34,76.364,69712,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{45C6DAC1-DDB0-44C9-AB43-8AD9A8287A05}01s.jpg
271,157.48,62.273,69713,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{68791EBC-BC13-4F88-A12B-9EF85AB39BD0}01s.jpg
272,172.72,79.545,69714,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0260316E-B1CB-4696-9B5E-5AF282652D07}01s.jpg
273,185.42,77.273,69988,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A6DBFDD8-8DA2-4B15-80F5-71029F5CE9AB}01s.jpg
274,193.04,84.091,69990,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E85BE350-2A53-49C8-9BA4-1CA1C3BBBB35}01s.jpg
275,187.96,82.727,69992,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{696F5CEC-10F5-4EF0-9AC2-EA1B1B975630}01s.jpg
276,172.72,68.182,69993,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9073A060-2882-4321-BCD7-7E5A7252C9F0}01s.jpg
277,157.48,55.455,69994,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9C83ED1A-100F-47E6-9A71-4836DE98E37D}01s.jpg
278,185.42,78.182,70027,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2079757F-A4BE-4A3B-820E-FBBDF1523DFE}01s.jpg
279,177.8,68.182,70288,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FDCC5685-22D0-469D-BE84-9DD6121D2765}01s.jpg
280,167.64,84.545,70289,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AE7EBAF8-BCC8-4840-B268-A6189DF626EB}01s.jpg
281,172.72,54.545,70293,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{92EBE975-7F53-474D-BF8E-ED74268F2367}01s.jpg
282,182.88,81.818,70294,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0A5470B6-9207-4F6A-B215-02EA8583E33A}01s.jpg
283,175.26,80.909,70493,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{00E87606-A848-4AC6-B7FC-0156B5EE068C}01s.jpg
284,185.42,79.545,70494,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3E097988-B28D-4DC8-BAF6-933D2AEF66CB}01s.jpg
285,157.48,62.273,70495,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2269FC56-EE2A-43CC-AA21-E15D83C0B3F1}01s.jpg
286,180.34,74.545,70496,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7CD2CBF4-309C-4E15-A4C6-86B4B6FE92E9}01s.jpg
287,152.4,66.818,70505,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BD8A24C4-ECFC-4AA1-9FD3-F950266C95FC}01s.jpg
288,162.56,55.455,70511,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{74FEDCA5-6007-4864-BC70-B923DBBB9E67}01s.jpg
289,165.1,53.636,70839,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{06AF8A78-86F7-4E16-8810-232477B53EFE}01s.jpg
290,180.34,74.545,70843,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2D2DBAD8-5199-450A-BE10-D5ED68F821B6}01s.jpg
291,177.8,60.455,71015,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E297BA16-6008-4CFC-B6B1-88EC6E4F6D1E}01s.jpg
292,180.34,81.818,71017,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{23F4F552-B613-4D32-A2BB-D65878313F41}01s.jpg
293,180.34,97.727,71018,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F2C1ADEA-8E02-4245-B4EF-72520AF58F49}01s.jpg
294,157.48,62.273,71020,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{89668101-9968-44EC-8B5C-790767134EF6}01s.jpg
295,185.42,90.909,71021,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A5A7E7C8-D8AD-4E99-9EE2-1160304215B8}01s.jpg
296,154.94,54.545,71022,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CDB61D69-6285-4161-86A5-565CE3C2EE05}01s.jpg
297,172.72,81.818,71028,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{10FF4A97-8588-4C6E-9207-4EBB6ABEB2BD}01s.jpg
298,165.1,68.636,71035,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{28C320CD-DBA1-44BF-BE1F-6C9F05648C7B}01s.jpg
299,167.64,104.545,71038,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A204D578-55F1-436C-929E-EA8437349A63}01s.jpg
300,161.29,53.636,71039,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{96DC7A2C-46B2-487C-BE15-08F791412504}01s.jpg
301,179.07,90.909,71047,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{23D22429-854F-4A95-9FAD-D5EDAC5EC38E}01s.jpg
302,170.18,56.818,69398,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3EC415B2-EFE8-4BB9-AC74-CED64DB8B2C7}01s.jpg
303,154.94,59.091,71057,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8F970D2D-EE2A-4B9A-AEA5-8DC47F60DFEA}01s.jpg
304,162.56,66.364,71060,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{329031F0-97B1-4A23-A815-B23983CA287B}01s.jpg
305,182.88,96.364,71067,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A70483FB-4B57-41F3-A26E-A0235C06B2EB}01s.jpg
306,162.56,53.636,71745,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{58403D99-F661-4F60-9846-9AFB18FB75AD}01s.jpg
307,175.26,79.0,71779,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{888DD123-AF3F-4C84-A1EA-87938F5C8697}01s.jpg
308,182.88,69.545,72019,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2B68457F-0646-469F-8E77-CEF446FE8FB3}01s.jpg
309,172.72,80.909,72351,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1EAF1D54-EA98-4850-9A6E-684C5B72EA88}01s.jpg
310,160.02,56.364,72353,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{286324DD-5E16-4372-AF64-4B884CC6A4B6}01s.jpg
311,180.34,94.545,72354,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{04759BA9-F2F8-46D4-8482-E251013C3149}01s.jpg
312,162.56,49.091,72355,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AC9BD729-BDED-48E6-9DF8-BA8DE44354DF}01s.jpg
313,165.1,63.636,72717,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{49C427A5-C2B1-4272-A394-89ED52471E73}01s.jpg
314,162.56,63.636,72718,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7DCFBAEF-905E-4DAD-95D6-F82647410BA4}01s.jpg
315,187.96,81.818,72719,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6FDC97A6-C961-4DC8-8385-F81EC394273C}01s.jpg
316,185.42,65.0,73541,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6A237C6F-AE3D-4E4D-9E40-0AE071D2C8B3}01s.jpg
317,157.48,56.818,69994,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1451370E-8B95-4213-A7C2-E3DE316BE041}01s.jpg
